gen,fit,rec,size,wires
593,-0.001034,10,26,210
594,-0.001034,10,26,210
595,-0.001034,10,26,210
596,-0.001034,10,26,210
597,-0.001034,10,26,210
598,-0.001034,10,26,210
599,-0.001034,10,26,210
600,-0.001034,10,26,210
601,-0.001034,10,26,210
602,-0.001034,10,26,210
603,-0.001034,10,26,210
604,-0.001034,10,26,210
605,-0.001034,10,26,210
606,-0.001034,10,26,210
607,-0.001034,10,26,210
608,-0.001034,10,26,210
609,-0.001034,10,26,210
610,-0.001034,10,26,210
611,-0.001034,10,26,210
612,-0.001034,10,26,210
613,-0.001034,10,26,210
614,-0.001034,10,26,210
615,-0.001034,10,26,210
616,-0.001034,10,26,210
617,-0.001034,10,26,210
618,-0.001034,10,26,210
619,-0.001034,10,26,210
620,-0.001034,10,26,210
621,-0.001034,10,26,210
622,-0.001034,10,26,210
623,-0.001034,10,26,210
624,-0.001034,10,26,210
625,-0.001034,10,26,210
626,-0.001034,10,26,210
627,-0.001034,10,26,210
628,-0.001034,10,26,210
629,-0.001034,10,26,210
630,-0.001034,10,26,210
631,-0.001034,10,26,210
632,-0.001034,10,26,210
633,-0.001034,10,26,210
634,-0.001034,10,26,210
635,-0.001034,10,26,210
636,-0.001034,10,26,210
637,-0.001034,10,26,210
638,-0.001034,10,26,210
639,-0.001034,10,26,210
640,-0.001034,10,26,210
641,-0.001034,10,26,210
642,-0.001034,10,26,210
643,-0.001034,10,26,210
644,-0.001034,10,26,210
645,-0.001034,10,26,210
646,-0.001034,10,26,210
647,-0.001034,10,26,210
648,-0.001034,10,26,210
649,-0.001034,10,26,210
650,-0.001034,10,26,210
651,-0.001034,10,26,210
652,-0.001034,10,26,210
653,-0.001034,10,26,210
654,-0.001034,10,26,210
655,-0.001034,10,26,210
656,-0.001034,10,26,210
657,-0.001034,10,26,210
658,-0.001034,10,26,210
659,-0.001034,10,26,210
660,-0.001034,10,26,210
661,-0.001034,10,26,210
662,-0.001034,10,26,210
663,-0.001034,10,26,210
664,-0.001034,10,26,210
665,-0.001034,10,26,210
666,-0.001034,10,26,210
667,-0.001034,10,26,210
668,-0.001034,10,26,210
669,-0.001034,10,26,210
670,-0.001034,10,26,210
671,-0.001034,10,26,210
672,-0.001034,10,26,210
673,-0.001034,10,26,210
674,-0.001034,10,26,210
675,-0.001034,10,26,210
676,-0.001034,10,26,210
677,-0.001034,10,26,210
678,-0.001034,10,26,210
679,-0.001034,10,26,210
680,-0.001034,10,26,210
681,-0.001034,10,26,210
682,-0.001034,10,26,210
683,-0.001034,10,26,210
684,-0.001034,10,26,210
685,-0.001034,10,26,210
686,-0.001034,10,26,210
687,-0.001034,10,26,210
688,-0.001034,10,26,210
689,-0.001034,10,26,210
690,-0.001034,10,26,210
691,-0.001034,10,26,210
692,-0.001034,10,26,210
693,-0.001034,10,26,210
694,-0.001034,10,26,210
695,-0.001034,10,26,210
696,-0.001034,10,26,210
697,-0.001034,10,26,210
698,-0.001034,10,26,210
699,-0.001034,10,26,210
700,-0.001034,10,26,210
701,-0.001034,10,26,210
702,-0.001034,10,26,210
703,-0.001034,10,26,210
704,-0.001034,10,26,210
705,-0.001034,10,26,210
706,-0.001034,10,26,210
707,-0.001034,10,26,210
708,-0.001034,10,26,210
709,-0.001034,10,26,210
710,-0.001034,10,26,210
711,-0.001034,10,26,210
712,-0.001034,10,26,210
713,-0.001034,10,26,210
714,-0.001034,10,26,210
715,-0.001034,10,26,210
716,-0.001034,10,26,210
717,-0.001034,10,26,210
718,-0.001034,10,26,210
719,-0.001034,10,26,210
720,-0.001034,10,26,210
721,-0.001034,10,26,210
722,-0.001034,10,26,210
723,-0.001034,10,26,210
724,-0.001034,10,26,210
725,-0.001034,10,26,210
726,-0.001034,10,26,210
727,-0.001034,10,26,210
728,-0.001034,10,26,210
729,-0.001034,10,26,210
730,-0.001034,10,26,210
731,-0.001034,10,26,210
732,-0.001034,10,26,210
733,-0.001034,10,26,210
734,-0.001034,10,26,210
735,-0.001034,10,26,210
736,-0.001034,10,26,210
737,-0.001034,10,26,210
738,-0.001034,10,26,210
739,-0.001034,10,26,210
740,-0.001034,10,26,210
741,-0.001034,10,26,210
742,-0.001034,10,26,210
743,-0.001034,10,26,210
744,-0.001034,10,26,210
745,-0.001034,10,26,210
746,-0.001034,10,26,210
747,-0.001034,10,26,210
748,-0.001034,10,26,210
749,-0.001034,10,26,210
750,-0.001034,10,26,210
751,-0.001034,10,26,210
752,-0.001034,10,26,210
753,-0.001034,10,26,210
754,-0.001034,10,26,210
755,-0.001034,10,26,210
756,-0.001034,10,26,210
757,-0.001034,10,26,210
758,-0.001034,10,26,210
759,-0.001034,10,26,210
760,-0.001034,10,26,210
761,-0.001034,10,26,210
762,-0.001034,10,26,210
763,-0.001034,10,26,210
764,-0.001034,10,26,210
765,-0.001034,10,26,210
766,-0.001034,10,26,210
767,-0.001034,10,26,210
768,-0.001034,10,26,210
769,-0.001034,10,26,210
770,-0.001034,10,26,210
771,-0.001034,10,26,210
772,-0.001034,10,26,210
773,-0.001034,10,26,210
774,-0.001034,10,26,210
775,-0.001034,10,26,210
776,-0.001034,10,26,210
777,-0.001034,10,26,210
778,-0.001034,10,26,210
779,-0.001034,10,26,210
780,-0.001034,10,26,210
781,-0.001034,10,26,210
782,-0.001034,10,26,210
783,-0.001034,10,26,210
784,-0.001034,10,26,210
785,-0.001034,10,26,210
786,-0.001034,10,26,210
787,-0.001034,10,26,210
788,-0.001034,10,26,210
789,-0.001034,10,26,210
790,-0.001034,10,26,210
791,-0.001034,10,26,210
792,-0.001034,10,26,210
793,-0.001034,10,26,210
794,-0.001034,10,26,210
795,-0.001034,10,26,210
796,-0.001034,10,26,210
797,-0.001034,10,26,210
798,-0.001034,10,26,210
799,-0.001034,10,26,210
800,-0.001034,10,26,210
801,-0.001034,10,26,210
802,-0.001034,10,26,210
803,-0.001034,10,26,210
804,-0.001034,10,26,210
805,-0.001034,10,26,210
806,-0.001034,10,26,210
807,-0.001034,10,26,210
808,-0.001024,11,26,250
809,-0.001024,11,26,250
810,-0.001024,11,26,250
811,-0.001024,11,26,250
812,-0.001024,11,26,250
813,-0.001024,11,26,250
814,-0.001024,11,26,250
815,-0.001024,11,26,250
816,-0.001024,11,26,250
817,-0.001024,11,26,250
818,-0.001024,11,26,250
819,-0.001024,11,26,250
820,-0.001024,11,26,250
821,-0.001024,11,26,250
822,-0.001024,11,26,250
823,-0.001024,11,26,250
824,-0.001024,11,26,250
825,-0.001024,11,26,250
826,-0.001024,11,26,250
827,-0.001024,11,26,250
828,-0.001024,11,26,250
829,-0.001024,11,26,250
830,-0.001024,11,26,250
831,-0.001024,11,26,250
832,-0.001024,11,26,250
833,-0.001024,11,26,250
834,-0.001024,11,26,250
835,-0.001024,11,26,250
836,-0.001024,11,26,250
837,-0.001024,11,26,250
838,-0.001024,11,26,250
839,-0.001024,11,26,250
840,-0.001024,11,26,250
841,-0.001024,11,26,250
842,-0.001024,11,26,250
843,-0.001024,11,26,250
844,-0.001024,11,26,250
845,-0.001024,11,26,250
846,-0.001024,11,26,250
847,-0.000664,12,26,258
848,-0.000664,12,26,258
849,-0.000664,12,26,258
850,-0.000664,12,26,258
851,-0.000664,12,26,258
852,-0.000664,12,26,258
853,-0.000664,12,26,258
854,-0.000664,12,26,258
855,-0.000664,12,26,258
856,-0.000664,12,26,258
857,-0.000664,12,26,258
858,-0.000664,12,26,258
859,-0.000664,12,26,258
860,-0.000664,12,26,258
861,-0.000664,12,26,258
862,-0.000204,12,26,262
