gen,fit,rec,size,wires
623,-0.002883,14,27,266
624,-0.002883,14,27,266
625,-0.002883,14,27,266
626,-0.002883,14,27,266
627,-0.002287,12,27,267
628,-0.002287,12,27,267
629,-0.002287,12,27,267
630,-0.002287,12,27,267
631,-0.002287,12,27,267
632,-0.002287,12,27,267
633,-0.001832,12,27,262
634,-0.001832,12,27,262
635,-0.001832,12,27,262
636,-0.001804,13,27,270
637,-0.001789,13,27,263
638,-0.001789,13,27,263
639,-0.001752,13,27,265
640,-0.001752,13,27,265
641,-0.001752,13,27,265
642,-0.001740,12,27,266
643,-0.001740,12,27,266
644,-0.001740,12,27,266
645,-0.001740,12,27,266
646,-0.001740,12,27,266
647,-0.001740,12,27,266
648,-0.001740,12,27,266
649,-0.001740,12,27,266
650,-0.001740,12,27,266
651,-0.001740,12,27,266
652,-0.001740,12,27,266
653,-0.001740,12,27,266
654,-0.001740,12,27,266
655,-0.001740,12,27,266
656,-0.001740,12,27,266
657,-0.001740,12,27,266
658,-0.001740,12,27,266
659,-0.001740,12,27,266
660,-0.001740,12,27,266
661,-0.001740,12,27,266
662,-0.001740,12,27,266
663,-0.001740,12,27,266
664,-0.001740,12,27,266
665,-0.001740,12,27,266
666,-0.001740,12,27,266
667,-0.001740,12,27,266
668,-0.001740,12,27,266
669,-0.001740,12,27,266
670,-0.001740,12,27,266
671,-0.001740,12,27,266
672,-0.001740,12,27,266
673,-0.001740,12,27,266
674,-0.001740,12,27,266
675,-0.001740,12,27,266
676,-0.001740,12,27,266
677,-0.001740,12,27,266
678,-0.001740,12,27,266
679,-0.001740,12,27,266
680,-0.001740,12,27,266
681,-0.001740,12,27,266
682,-0.001740,12,27,266
683,-0.001740,12,27,266
684,-0.001740,12,27,266
685,-0.001740,12,27,266
686,-0.001740,12,27,266
687,-0.001740,12,27,266
688,-0.001740,12,27,266
689,-0.001740,12,27,266
690,-0.001740,12,27,266
691,-0.001740,12,27,266
692,-0.001740,12,27,266
693,-0.001740,12,27,266
694,-0.001740,12,27,266
695,-0.001740,12,27,266
696,-0.001740,12,27,266
697,-0.001740,12,27,266
698,-0.001740,12,27,266
699,-0.001740,12,27,266
700,-0.001740,12,27,266
701,-0.001740,12,27,266
702,-0.001740,12,27,266
703,-0.001740,12,27,266
704,-0.001740,12,27,266
705,-0.001740,12,27,266
706,-0.001740,12,27,266
707,-0.001740,12,27,266
708,-0.001740,12,27,266
709,-0.001740,12,27,266
710,-0.001740,12,27,266
711,-0.001740,12,27,266
712,-0.001740,12,27,266
713,-0.001740,12,27,266
714,-0.001740,12,27,266
715,-0.001740,12,27,266
716,-0.001740,12,27,266
717,-0.001740,12,27,266
718,-0.001740,12,27,266
719,-0.001740,12,27,266
720,-0.001740,12,27,266
721,-0.001740,12,27,266
722,-0.001740,12,27,266
723,-0.001740,12,27,266
724,-0.001740,12,27,266
725,-0.001740,12,27,266
726,-0.001740,12,27,266
727,-0.001740,12,27,266
728,-0.001740,12,27,266
729,-0.001740,12,27,266
730,-0.001740,12,27,266
731,-0.001740,12,27,266
732,-0.001740,12,27,266
733,-0.001740,12,27,266
734,-0.001740,12,27,266
735,-0.001740,12,27,266
736,-0.001740,12,27,266
737,-0.001740,12,27,266
738,-0.001740,12,27,266
739,-0.001740,12,27,266
740,-0.001740,12,27,266
741,-0.001740,12,27,266
742,-0.001740,12,27,266
743,-0.001740,12,27,266
744,-0.001740,12,27,266
745,-0.001740,12,27,266
746,-0.001740,12,27,266
747,-0.001740,12,27,266
748,-0.001740,12,27,266
749,-0.001740,12,27,266
750,-0.001740,12,27,266
